Date,Open,High,Low,Vol.,Change %
2023-12-14,0.8763546227306934,0.8735804337252662,0.877368023466855,0.13916762611893807,0.7169362511893435
2023-12-13,0.8919319930953304,0.8832307822958565,0.877368023466855,0.17537854815599996,0.5884871550903901
2023-12-12,0.8724602801395341,0.8774405731535023,0.8783490792791202,0.3342128198185669,0.7568981921979068
2023-12-11,0.873433865787324,0.8668251897258529,0.871481688593264,0.12682299360630334,0.7074215033301617
2023-12-08,0.8617508380138462,0.8648951200117349,0.8606900746583473,0.14245952812230733,0.6617507136060894
2023-12-07,0.8695395231961647,0.8629650502976167,0.8538226839724912,0.3078776037916128,0.6317792578496669
2023-12-06,0.8685659375483749,0.8639300851546758,0.8665764095319383,0.0988418265776646,0.6769743101807802
2023-12-05,0.8568829097748971,0.867790224582912,0.8626521862828777,0.2938870202772934,0.7278782112274025
2023-12-04,0.8451998820014194,0.8504195971558492,0.8508795165356957,0.2831883387663433,0.7288296860133207
2023-12-01,0.8413055394102601,0.8398042137281999,0.8391068467885138,0.09637290007513767,0.69267364414843
2023-11-30,0.8335168542279416,0.8475244925846722,0.8391068467885138,0.1613879646416806,0.6774500475737393
2023-11-29,0.8354640255235212,0.8311189000146685,0.8371447351639835,0.0644003018674137,0.698382492863939
2023-11-28,0.8276753403412027,0.8301538651576095,0.8253720654168015,0.08814314506671451,0.6879162702188392
2023-11-27,0.8335168542279416,0.8253286908723143,0.8273341770413318,0.1350527486147265,0.6408182683158896
2023-11-24,0.8276753403412027,0.8311189000146685,0.828315232853597,0.18360830316442311,0.6879162702188392
2023-11-23,0.852014981535948,0.8475244925846722,0.834201567727188,0.1770244991576846,0.5542340627973359
2023-11-22,0.8383847824668906,0.8417342834423179,0.8449931816621048,0.2675518042503393,0.7240723120837298
2023-11-21,0.8393583681146805,0.8311189000146685,0.8332205119149229,0.11859323859788018,0.7297811607992388
2023-11-20,0.820860240806674,0.8369091091570228,0.8175236189186803,0.1350527486147265,0.6512844909609895
2023-11-17,0.8529885671837378,0.8455944228705541,0.8322394561026577,0.2922410692756088,0.5647002854424358
2023-11-16,0.8413055394102601,0.8407692485852589,0.8420500142253092,0.15562713613578438,0.69790675547098
2023-11-15,0.8559093241271073,0.8484895274417312,0.84597423747437,0.19759888667874245,0.6565176022835395
2023-11-14,0.8393583681146805,0.8446293880134951,0.8391068467885138,0.16303391564336522,0.7293054234062797
2023-11-13,0.8354640255235212,0.8311189000146685,0.8312584002903926,0.12435406710377639,0.6617507136060894
2023-11-10,0.8344904398757313,0.8378741440140818,0.8391068467885138,0.19677591117790014,0.615604186489058
2023-11-09,0.8393583681146805,0.8436643531564361,0.8440121258498395,0.1720866461526307,0.6617507136060894
2023-11-08,0.8023621134986675,0.8369091091570228,0.8067320049837635,0.24039361272254287,0.8986679352997146
2023-11-07,0.805282870442037,0.8002377845887794,0.8057509491714984,0.10871753258777239,0.6560418648905804
2023-11-06,0.8023621134986675,0.8012028194458384,0.8047698933592332,0.09801885107682229,0.7488106565176023
2023-11-03,0.810150798680986,0.8040979240170155,0.7969214468611119,0.3967589578825828,0.5599429115128449
2023-11-02,0.7848375718384508,0.8021678543028974,0.7861298329261952,0.17949342566021154,0.8677450047573739
2023-11-01,0.7643922732348648,0.7674265994487721,0.7537549911214448,0.1778474746585269,0.8044719314938155
2023-10-31,0.7721809584171833,0.7664615645917131,0.7576792143705056,0.2527382452351776,0.5551855375832541
2023-10-30,0.7906790857251897,0.7838321920187757,0.7773003306158087,0.15233523413241512,0.5575642245480494
2023-10-27,0.7955470139641388,0.7925175057323071,0.7900540561752558,0.16550284214589214,0.6779257849666984
2023-10-26,0.8033356991464573,0.8108531680164288,0.7871108887384604,0.4848173364727106,0.4524262607040913
2023-10-25,0.8374111968191008,0.8378741440140818,0.8351826235394532,0.14986630762988817,0.609895337773549
2023-10-24,0.8432527107058397,0.8349790394429046,0.834201567727188,0.13093787111051491,0.7193149381541389
2023-10-23,0.8568829097748971,0.8484895274417312,0.834201567727188,0.16056498914083828,0.5694576593720266
2023-10-20,0.8442262963536296,0.8407692485852589,0.8273341770413318,0.23380980871580434,0.7136060894386299
2023-10-19,0.8588300810704768,0.8533147017270264,0.84597423747437,0.2478003922301237,0.615604186489058
2023-10-18,0.867592351900585,0.8702028117255596,0.8361636793517183,0.5037457729920838,0.6617507136060894
2023-10-17,0.8958263356864897,0.8870909217240927,0.8567658514092866,0.19759888667874245,0.4852521408182683
2023-10-16,0.8860904792085915,0.8977063051517421,0.8881596374017717,0.4074576393935329,0.7017126546146527
2023-10-13,0.8783017940262731,0.8726153988682072,0.8783490792791202,0.1926610336736886,0.6522359657469077
2023-10-12,0.8880376505041712,0.8870909217240927,0.8852164699649763,0.15315820963325744,0.6374881065651761
2023-10-11,0.8773282083784832,0.8890209914382108,0.8842354141527111,0.1926610336736886,0.7017126546146527
2023-10-10,0.8831697222652222,0.8813007125817385,0.8793301350913854,0.266728828749497,0.7017126546146527
2023-10-09,0.8432527107058397,0.8658601548687939,0.8479363490989003,0.2996478487831896,0.8158896289248335
2023-10-06,0.8344904398757313,0.8388391788711408,0.8361636793517183,0.09308099807176841,0.7240723120837298
2023-10-05,0.847147053296999,0.8436643531564361,0.8420500142253092,0.11118645909029934,0.620837297811608
2023-10-04,0.8325432685801518,0.8446293880134951,0.8391068467885138,0.12929192010883028,0.6826831588962893
2023-10-03,0.8413055394102601,0.8455944228705541,0.8410689584130441,0.1638568911442075,0.6160799238820172
2023-10-02,0.8529885671837378,0.8484895274417312,0.84597423747437,0.0922580225709261,0.6874405328258801
2023-09-29,0.8588300810704768,0.8591049108693806,0.8430310700375744,0.13340679761304186,0.6060894386298763
2023-09-28,0.8598036667182666,0.8533147017270264,0.8400879026007789,0.14328250362314965,0.6517602283539486
2023-09-27,0.8578564954226869,0.8533147017270264,0.8302773444781274,0.36960076635478645,0.7078972407231209
2023-09-26,0.8607772523660564,0.8648951200117349,0.8567658514092866,0.17537854815599996,0.626546146527117
2023-09-25,0.8880376505041712,0.8851608520099746,0.8685385211564686,0.17126367065178838,0.5490009514747859
2023-09-22,0.8695395231961647,0.8793706428676203,0.8518605723479609,0.5630000090527305,0.6622264509990485
2023-09-21,0.9026414352210184,0.8977063051517421,0.8881596374017717,0.27989643676297404,0.5846812559467174
2023-09-20,0.9055621921643878,0.9054265840082144,0.9097428652716053,0.19924483768042708,0.6717411988582302
2023-09-19,0.8860904792085915,0.8928811308664469,0.8842354141527111,0.2930640447764511,0.7407231208372979
2023-09-18,0.8870640648563813,0.8784056080105613,0.8822733025281808,0.16550284214589214,0.6374881065651761
2023-09-15,0.8783017940262731,0.8870909217240927,0.8783490792791202,0.17373259715431533,0.7464319695528069
2023-09-14,0.8977735069820694,0.8890209914382108,0.8803111909036505,0.18936913167031932,0.5651760228353948
2023-09-13,0.9065357778121776,0.8986713400088011,0.8989512513366885,0.2362787352183313,0.6236917221693625
2023-09-12,0.9055621921643878,0.8977063051517421,0.8989512513366885,0.21899624970064266,0.7402473834443387
2023-09-11,0.904588606516598,0.9034965142940963,0.8783490792791202,0.4222711984086946,0.6574690770694577
2023-09-08,0.8929055787431203,0.893846165723506,0.8950270280876279,0.34408852582867466,0.6358230256898192
2023-09-07,0.9075093634599675,0.9160419674358637,0.9009133629612188,0.2659058532486547,0.6141769743101808
2023-09-06,0.889011236151961,0.8986713400088011,0.8881596374017717,0.20335971518463866,0.774976213130352
2023-09-05,0.889011236151961,0.895776235437624,0.8930649164630976,0.11694728759619555,0.6717411988582302
2023-08-31,0.884143307913012,0.8841958171529156,0.8861975257772414,0.11365538559282629,0.6717411988582302
2023-08-30,0.8510413958881582,0.8909510611523288,0.8567658514092866,0.1926610336736886,0.8196955280685062
2023-08-29,0.8588300810704768,0.8504195971558492,0.8538226839724912,0.12600001810546102,0.6465271170313986
2023-08-28,0.8393583681146805,0.8533147017270264,0.8361636793517183,0.24121658822338518,0.8453853472882968
2023-08-25,0.8150187269199352,0.8214685514440782,0.8175236189186803,0.22804898020990813,0.6988582302568982
2023-08-24,0.7760753010083425,0.8127832377305468,0.7782813864280739,0.43050095341711775,0.8596574690770695
2023-08-23,0.7848375718384508,0.7809370874475986,0.7743571631790133,0.11530133659451092,0.6669838249286394
2023-08-22,0.783863986190661,0.7780419828764215,0.7576792143705056,0.19019210717116164,0.7002854424357754
2023-08-21,0.7799696435995018,0.7799720525905396,0.7822056096771345,0.2000678131812694,0.6893434823977165
2023-08-18,0.7770488866561324,0.791552470875248,0.7704329399299527,0.32269116280677446,0.6393910561370124
2023-08-17,0.7712073727693934,0.7847972268758348,0.7773003306158087,0.30211677528571657,0.7174119885823026
2023-08-16,0.7536828311091768,0.7708042214484787,0.7596413259950359,0.21241244569390413,0.7293054234062797
2023-08-15,0.747841317222438,0.7568112160211227,0.7429633771865282,0.13669869961641112,0.7473834443387251
2023-08-14,0.7429733889834889,0.7461958325934733,0.7478686562478539,0.08155934105997599,0.7017126546146527
2023-08-11,0.741999803335699,0.7442657628793552,0.7429633771865282,0.0922580225709261,0.6555661274976213
2023-08-10,0.752709245461387,0.7471608674505323,0.7498307678723842,0.10871753258777239,0.615604186489058
2023-08-09,0.7614715162914953,0.7606713554493588,0.7576792143705056,0.07931261794267647,0.6046622264509991
2023-08-08,0.7614715162914953,0.7597063205922998,0.7655276608686268,0.05078005732847339,0.6498572787821123
2023-08-07,0.7575771737003361,0.7587412857352408,0.760622381807301,0.06036772191328636,0.7354900095147479
2023-08-04,0.7614715162914953,0.7587412857352408,0.760622381807301,0.13176084661135723,0.6441484300666033
2023-08-03,0.7595243449959157,0.7558461811640637,0.7566981585582404,0.07315676119637594,0.6784015223596574
2023-08-02,0.7663394445304443,0.7616363903064178,0.7625844934318313,0.08043186462382201,0.6420076117982874
2023-08-01,0.7770488866561324,0.7761119131623034,0.772395051554483,0.10460265508356081,0.6056137012369172
2023-07-31,0.768286615826024,0.7712867388770083,0.7714139957422178,0.1194162140987225,0.7345385347288297
2023-07-28,0.7590375521720207,0.7577762508781817,0.7586602701827707,0.07237493447057575,0.7069457659372027
2023-07-27,0.7497884885180175,0.7577762508781817,0.7557171027459753,0.11530133659451092,0.7245480494766888
2023-07-26,0.7342111181533805,0.7471608674505323,0.7390391539374674,0.10295670408187618,0.7488106565176023
2023-07-25,0.7322639468578008,0.7365454840228829,0.7365865144068046,0.08567421856418757,0.6845861084681256
2023-07-24,0.7322639468578008,0.7278601703093516,0.7341338748761417,0.09472694907345304,0.6669838249286394
2023-07-21,0.7196073334365333,0.7249650657381744,0.72432331675349,0.10295670408187618,0.7083729781160799
2023-07-20,0.7088978913108454,0.7278601703093516,0.7135317028185734,0.18690020516779238,0.7759276879162702
2023-07-19,0.7079243056630555,0.7046993337399347,0.7115695911940431,0.0567548594645886,0.6550903901046622
2023-07-18,0.7127922339020046,0.7056643685969938,0.7096074795695126,0.05755314570040564,0.6489058039961941
2023-07-17,0.7127922339020046,0.7075944383111118,0.7135317028185734,0.09308099807176841,0.7093244529019981
2023-07-14,0.6923469352984185,0.6989091245975805,0.6899863633242095,0.23051790671243508,0.8239771646051379
2023-07-13,0.6816374931727305,0.6747832531711045,0.6831189726383534,0.10131075308019155,0.698382492863939
2023-07-12,0.673848807990412,0.6738182183140455,0.6782136935770275,0.07290986854612325,0.6860133206470028
2023-07-11,0.6767695649337815,0.6709231137428684,0.6791947493892927,0.08814314506671451,0.647954329210276
2023-07-10,0.6767695649337815,0.6757482880281636,0.6782136935770275,0.09308099807176841,0.6669838249286394
2023-07-07,0.6660601228080935,0.6718881485999274,0.6713463028911715,0.07220210961539886,0.7117031398667936
2023-07-06,0.6719016366948324,0.6689930440287504,0.6693841912666412,0.12353109160293407,0.654138915318744
2023-07-05,0.6748223936382018,0.6815384971705178,0.6772326377647624,0.1457514301256766,0.0
2023-07-04,0.7848375718384508,0.7828671571617167,0.7890730003629907,0.10789455708693008,0.6998097050428164
2023-07-03,0.7858111574862406,0.7809370874475986,0.7871108887384604,0.08402826756250294,0.6893434823977165
2023-06-30,0.7858111574862406,0.7790070177334806,0.7871108887384604,0.05880406846168596,0.6393910561370124
2023-06-29,0.7906790857251897,0.7838321920187757,0.7920161677997861,0.04472295764227394,0.6398667935299714
2023-06-28,0.794573428316349,0.790587436018189,0.7969214468611119,0.07784772155117714,0.6508087535680305
2023-06-27,0.7809432292472916,0.7857622617328938,0.7871108887384604,0.1251770426046187,0.7502378686964796
2023-06-26,0.7721809584171833,0.7712867388770083,0.7733761073667481,0.06916533001729072,0.7059942911512845
2023-06-23,0.7770488866561324,0.7693566691628901,0.7753382189912784,0.06608740164414045,0.6446241674595623
2023-06-22,0.7819168148950815,0.7780419828764215,0.7743571631790133,0.0823823165608183,0.6503330161750713
2023-06-21,0.7760753010083425,0.7770769480193624,0.7812245538648693,0.05652442632435275,0.6836346336822074
2023-06-20,0.7712073727693934,0.7712867388770083,0.7743571631790133,0.07616885152945882,0.7117031398667936
2023-06-19,0.768286615826024,0.7683916343058311,0.772395051554483,0.053018550690764485,0.6784015223596574
2023-06-16,0.7624451019392852,0.7751468783052444,0.7710869771381295,0.18196235216273848,0.6898192197906755
2023-06-15,0.763418687587075,0.7577762508781817,0.7697789027217757,0.06416163897216944,0.6612749762131304
2023-06-14,0.7643922732348648,0.7616363903064178,0.7684708283054222,0.05263998196037702,0.6555661274976213
2023-06-13,0.7653658588826546,0.762601425163477,0.7704329399299527,0.03685531185422141,0.6389153187440533
2023-06-12,0.7663394445304443,0.762601425163477,0.7635655492440965,0.041208852253677264,0.6836346336822074
2023-06-09,0.7643922732348648,0.7606713554493588,0.7645466050563616,0.054417609042196426,0.7240723120837298
2023-06-08,0.768286615826024,0.762601425163477,0.7625844934318313,0.10048777757934924,0.5884871550903901
2023-06-07,0.7712073727693934,0.7674265994487721,0.7704329399299527,0.05652442632435275,0.6503330161750713
2023-06-06,0.7741281297127629,0.7664615645917131,0.7743571631790133,0.04073975621819714,0.6836346336822074
2023-06-05,0.7604979306437055,0.765496529734654,0.7655276608686268,0.11612431209535323,0.7350142721217887
2023-06-02,0.7566035880525462,0.7568112160211227,0.7586602701827707,0.05900158258188812,0.6841103710751665
2023-06-01,0.7614715162914953,0.7539161114499455,0.7586602701827707,0.04265728913515973,0.6332064700285442
2023-05-31,0.763418687587075,0.7558461811640637,0.7586602701827707,0.06751937901560609,0.6726926736441484
2023-05-30,0.7517356598135971,0.762601425163477,0.7566981585582404,0.1350527486147265,0.7183634633682208
2023-05-29,0.7566035880525462,0.7510210068787685,0.7566981585582404,0.0708277405289922,0.6669838249286394
2023-05-26,0.752709245461387,0.7481259023075914,0.7508118236846494,0.06957681776771188,0.6612749762131304
2023-05-25,0.7342111181533805,0.7481259023075914,0.7380580981252023,0.10871753258777239,0.7783063748810657
2023-05-24,0.741999803335699,0.7355804491658239,0.7390391539374674,0.03664956797901083,0.626546146527117
2023-05-23,0.7468677315746481,0.73944058859406,0.741982321374263,0.052467157105200134,0.6379638439581351
2023-05-22,0.7497884885180175,0.7423356931652372,0.7478686562478539,0.044607741072156024,0.6498572787821123
2023-05-19,0.7517356598135971,0.7471608674505323,0.7459065446233236,0.08649719406502988,0.6612749762131304
2023-05-18,0.7400526320401194,0.7442657628793552,0.741982321374263,0.12600001810546102,0.7488106565176023
2023-05-17,0.7410262176879092,0.741370658308178,0.7390391539374674,0.07877768386712897,0.6669838249286394
2023-05-16,0.7322639468578008,0.7317203097375877,0.736095986500672,0.0615198876144656,0.6964795432921027
2023-05-15,0.7361582894489601,0.7326853445946467,0.736095986500672,0.07536233553863335,0.6964795432921027
2023-05-12,0.715712990845374,0.7211049263099383,0.7164748702553688,0.0873201695658722,0.7511893434823977
2023-05-11,0.7137658195497945,0.711454577739348,0.7184369818798991,0.03760421955998792,0.6731684110371076
2023-05-10,0.7127922339020046,0.711454577739348,0.7184369818798991,0.050492015903178575,0.6731684110371076
2023-05-09,0.7088978913108454,0.7133846474534661,0.7145127586308385,0.04830290107093802,0.6912464319695528
2023-05-08,0.7079243056630555,0.7046993337399347,0.7125506470063082,0.028304596400469756,0.6731684110371076
2023-05-05,0.7088978913108454,0.7018042291687576,0.7105885353817779,0.024708193461788836,0.6607992388201712
2023-05-04,0.7011092061285268,0.7027692640258166,0.7047022005081869,0.03935715737678205,0.7283539486203616
2023-04-28,0.710845062606425,0.7037342988828756,0.7037211446959217,0.07625937883455147,0.6184586108468125
2023-04-27,0.7040299630718962,0.7037342988828756,0.7096074795695126,0.0166265740435173,0.6669838249286394
2023-04-26,0.7040299630718962,0.6998741594546395,0.7047022005081869,0.061972524139928875,0.6607992388201712
2023-04-25,0.7137658195497945,0.7085594731681708,0.7115695911940431,0.04287949252038716,0.6251189343482397
2023-04-24,0.7176601621409536,0.7211049263099383,0.7184369818798991,0.06382421901682409,0.6550903901046622
2023-04-21,0.7225280903799027,0.7153147171675841,0.7213801493166946,0.02510322170219315,0.6607992388201712
2023-04-20,0.7205809190843231,0.7133846474534661,0.7203990935044294,0.028428042725596105,0.6731684110371076
2023-04-19,0.7205809190843231,0.7143496823105251,0.7213801493166946,0.03298732700026253,0.6607992388201712
2023-04-18,0.7186337477887434,0.7153147171675841,0.7203990935044294,0.02325975658030636,0.6550903901046622
2023-04-17,0.7186337477887434,0.712419612596407,0.7184369818798991,0.0354644832577979,0.6669838249286394
2023-04-14,0.7215545047321129,0.7162797520246431,0.7213801493166946,0.03125907844849367,0.6669838249286394
2023-04-13,0.7254488473232722,0.7191748565958203,0.7213801493166946,0.042920641295429274,0.6255946717411989
2023-04-12,0.7254488473232722,0.7201398914528793,0.7272664841902856,0.04573521750830999,0.6669838249286394
2023-04-11,0.7244752616754824,0.7201398914528793,0.7292285958148159,0.04238570721988177,0.6669838249286394
2023-04-10,0.7322639468578008,0.7249650657381744,0.7292285958148159,0.06179146952974357,0.6550903901046622
2023-04-07,0.7244752616754824,0.7220699611669974,0.7282475400025508,0.02804947399520864,0.6788772597526166
2023-04-06,0.7293431899144315,0.7297902400234697,0.7311907074393462,0.04887898392152764,0.6493815413891532
2023-04-05,0.7273960186188518,0.727377652880822,0.7253043725657552,0.033168381610447835,0.6465271170313986
2023-04-04,0.7312903612100111,0.7249650657381744,0.7282475400025508,0.046549963254143886,0.6436726926736441
2023-04-03,0.7166865764931638,0.7240000308811154,0.7194180376921643,0.09472694907345304,0.7754519505233112
2023-03-31,0.7137658195497945,0.7104895428822889,0.7184369818798991,0.05370985011147203,0.6669838249286394
2023-03-30,0.7127922339020046,0.7085594731681708,0.7164748702553688,0.03204913492930229,0.6731684110371076
2023-03-29,0.7147394051975843,0.7085594731681708,0.7145127586308385,0.03172817448397378,0.6550903901046622
2023-03-28,0.7147394051975843,0.7075944383111118,0.7037211446959217,0.08073636555913367,0.6731684110371076
2023-03-27,0.7118186482542148,0.7075944383111118,0.7135317028185734,0.06157749589952456,0.697431018078021
2023-03-24,0.7059771343674759,0.7037342988828756,0.7086264237572475,0.028617327090789835,0.703615604186489
2023-03-23,0.7069507200152657,0.7008391943116985,0.7047022005081869,0.027786121834939097,0.6365366317792578
2023-03-22,0.7050035487196861,0.7018042291687576,0.7047022005081869,0.04867324004631706,0.6912464319695528
2023-03-21,0.7088978913108454,0.7027692640258166,0.6997969214468611,0.04256676183006708,0.697431018078021
2023-03-20,0.7137658195497945,0.7085594731681708,0.7047022005081869,0.06179146952974357,0.582778306374881
2023-03-17,0.7186337477887434,0.7153147171675841,0.7145127586308385,0.03377738348107115,0.6550903901046622
2023-03-16,0.7225280903799027,0.7153147171675841,0.7125506470063082,0.06839173304649894,0.5903901046622264
2023-03-15,0.7137658195497945,0.7201398914528793,0.7194180376921643,0.055372260623173505,0.7759276879162702
2023-03-14,0.7088978913108454,0.7066294034540528,0.7135317028185734,0.03361278838090269,0.703615604186489
2023-03-13,0.7040299630718962,0.7095245080252299,0.7096074795695126,0.07139559362457339,0.6313035204567079
2023-03-10,0.7244752616754824,0.7191748565958203,0.7184369818798991,0.05118331532388612,0.6022835394862036
2023-03-09,0.7176601621409536,0.7220699611669974,0.7203990935044294,0.051133936793835585,0.7326355851569933
2023-03-08,0.7079243056630555,0.7104895428822889,0.7135317028185734,0.04045994454791075,0.7093244529019981
2023-03-07,0.7137658195497945,0.7143496823105251,0.7164748702553688,0.0636184751416135,0.703615604186489
2023-03-06,0.7040299630718962,0.7133846474534661,0.7096074795695126,0.06151165785945718,0.6489058039961941
2023-03-03,0.715712990845374,0.7153147171675841,0.7135317028185734,0.05940484057730085,0.5775451950523312
2023-03-02,0.7225280903799027,0.7201398914528793,0.7262854283780205,0.033892600051189076,0.6374881065651761
2023-03-01,0.7176601621409536,0.7201398914528793,0.7154938144431037,0.11200943459114165,0.6669838249286394
2023-02-28,0.7225280903799027,0.7220699611669974,0.7233422609412249,0.041587420984064725,0.6788772597526166
2023-02-27,0.7225280903799027,0.7201398914528793,0.7272664841902856,0.0823823165608183,0.6374881065651761
2023-02-24,0.7332375325055907,0.7278601703093516,0.7321717632516114,0.04445960548200441,0.6317792578496669
2023-02-23,0.7390790463923296,0.7317203097375877,0.7341338748761417,0.09390397357261072,0.6436726926736441
2023-02-22,0.7449205602790685,0.73944058859406,0.7459065446233236,0.05993154489783994,0.60941960038059
2023-02-21,0.7497884885180175,0.7510210068787685,0.7537549911214448,0.06756875754565662,0.6669838249286394
2023-02-20,0.7381054607445398,0.7442657628793552,0.741982321374263,0.1037796795827185,0.7369172216936252
2023-02-17,0.7342111181533805,0.7307552748805287,0.7380580981252023,0.036921149894288796,0.6669838249286394
2023-02-16,0.7381054607445398,0.7346154143087649,0.7351149306884068,0.03334943622063315,0.6669838249286394
2023-02-15,0.7273960186188518,0.7336503794517059,0.7311907074393462,0.05153719478924832,0.7140818268315889
2023-02-14,0.7293431899144315,0.7249650657381744,0.7302096516270811,0.04943860726210041,0.6726926736441484
2023-02-13,0.7293431899144315,0.7268951354522926,0.7282475400025508,0.04890367318655291,0.6669838249286394
2023-02-10,0.7332375325055907,0.7268951354522926,0.7331528190638765,0.058104539285969994,0.6669838249286394
2023-02-09,0.7322639468578008,0.7307552748805287,0.7351149306884068,0.059585895187486165,0.6374881065651761
2023-02-08,0.7303167755622213,0.7317203097375877,0.7341338748761417,0.05355348476631199,0.6964795432921027
2023-02-07,0.7273960186188518,0.7336503794517059,0.7331528190638765,0.06022781607814317,0.6788772597526166
2023-02-06,0.7225280903799027,0.7307552748805287,0.7253043725657552,0.07616062177445039,0.6907706945765937
2023-02-03,0.741999803335699,0.7346154143087649,0.7292285958148159,0.1408135771206227,0.5623215984776403
2023-02-02,0.7429733889834889,0.738475553737001,0.7410012655619979,0.10789455708693008,0.6612749762131304
